customer_id,acquisition_date,acquisition_channel,acquisition_campaign,first_purchase_value,customer_segment,acquisition_cac,predicted_ltv
cust_1752598009382_googleads_6,2025-07-15,Google Ads,Search - Generic,219.03,High Value,60.7,704.87
cust_1752598009382_googleads_7,2025-07-15,Google Ads,Search - Generic,359.86,High Value,60.7,862.89
cust_1752598009382_googleads_8,2025-07-15,Google Ads,Search - Generic,326.76,High Value,60.7,891.71
cust_1752598009382_googleads_9,2025-07-15,Google Ads,Search - Generic,347.8,Low Value,60.7,1053.17
cust_1752598009382_facebook_0,2025-07-15,Facebook,Video Views,312.85,Low Value,147,707.47
cust_1752598009382_facebook_0,2025-07-15,Facebook,Lead Generation,256.7,Medium Value,105,657.01
cust_1752598009382_facebook_0,2025-07-15,Facebook,Remarketing,183.81,Low Value,170,438.18
cust_1752598009382_facebook_0,2025-07-15,Facebook,Video Views,189.21,High Value,121,344.38
cust_1752598009382_linkedin_0,2025-07-15,LinkedIn,Text Ads,295.29,Enterprise,199,365.34
cust_1752598009382_linkedin_1,2025-07-15,LinkedIn,Text Ads,226.09,Medium Value,199,835.94
cust_1752598009382_linkedin_0,2025-07-15,LinkedIn,Message Ads,199.15,SMB,147,480.84
cust_1752598009382_linkedin_1,2025-07-15,LinkedIn,Message Ads,230.86,Low Value,147,407.16
cust_1752598009382_tiktok_0,2025-07-15,TikTok,App Install,185.59,High Value,76,285.68
cust_1752598009382_tiktok_0,2025-07-15,TikTok,Reach,262.57,Medium Value,106,803.09
cust_1752598009382_tiktok_0,2025-07-15,TikTok,Conversions,181.11,Medium Value,50,246.77
cust_1752598009382_tiktok_0,2025-07-15,TikTok,App Install,144.06,Medium Value,56.5,380.12
cust_1752598009382_tiktok_1,2025-07-15,TikTok,App Install,127.43,High Value,56.5,405.1
cust_1752598009382_pinterest_0,2025-07-15,Pinterest,Brand Awareness,173.87,Low Value,56,300.91
cust_1752598009382_pinterest_0,2025-07-15,Pinterest,Brand Awareness,213.97,SMB,64,790.41
cust_1752598009382_pinterest_0,2025-07-15,Pinterest,Conversions,266.71,SMB,47,796.69
cust_1752684409382_googleads_0,2025-07-16,Google Ads,Shopping,171.36,Medium Value,110.33,446.34
cust_1752684409382_googleads_1,2025-07-16,Google Ads,Shopping,148.41,Low Value,110.33,344.88
cust_1752684409382_googleads_2,2025-07-16,Google Ads,Shopping,175.48,High Value,110.33,373.38
cust_1752684409382_googleads_0,2025-07-16,Google Ads,Search - Generic,149.59,Low Value,107,287.15
cust_1752684409382_googleads_1,2025-07-16,Google Ads,Search - Generic,98.57,Low Value,107,284.39
cust_1752684409382_googleads_2,2025-07-16,Google Ads,Search - Generic,108.7,Low Value,107,405.3
cust_1752684409382_googleads_0,2025-07-16,Google Ads,Display - Remarketing,219.79,SMB,86,317.8
cust_1752684409382_googleads_1,2025-07-16,Google Ads,Display - Remarketing,214.57,Medium Value,86,275.25
cust_1752684409382_googleads_2,2025-07-16,Google Ads,Display - Remarketing,154.79,High Value,86,551.68
cust_1752684409382_googleads_3,2025-07-16,Google Ads,Display - Remarketing,215.42,Medium Value,86,397.64
cust_1752684409382_facebook_0,2025-07-16,Facebook,Remarketing,210.02,Enterprise,114.5,638.45
cust_1752684409382_facebook_1,2025-07-16,Facebook,Remarketing,236.02,High Value,114.5,349.84
cust_1752684409382_facebook_0,2025-07-16,Facebook,Conversions,139.66,High Value,131.5,399.63
cust_1752684409382_facebook_1,2025-07-16,Facebook,Conversions,100.36,Low Value,131.5,396.33
cust_1752684409382_linkedin_0,2025-07-16,LinkedIn,Dynamic Ads,134.02,Medium Value,231,254.53
cust_1752684409382_linkedin_0,2025-07-16,LinkedIn,Event Ads,120.2,High Value,165,300.49
cust_1752684409382_linkedin_0,2025-07-16,LinkedIn,Sponsored Content,171.06,Low Value,223,296.43
cust_1752684409382_tiktok_0,2025-07-16,TikTok,App Install,190.47,SMB,59.67,372.19
cust_1752684409382_tiktok_1,2025-07-16,TikTok,App Install,216.47,Enterprise,59.67,448.63
cust_1752684409382_tiktok_2,2025-07-16,TikTok,App Install,172.11,Low Value,59.67,393.09
cust_1752684409382_tiktok_0,2025-07-16,TikTok,Video Views,230.24,High Value,83,526.41
cust_1752684409382_tiktok_1,2025-07-16,TikTok,Video Views,234.78,Low Value,83,509.08
cust_1752684409382_pinterest_0,2025-07-16,Pinterest,App Install,292.39,Low Value,49,437.94
cust_1752684409382_pinterest_0,2025-07-16,Pinterest,Video Views,146.23,Medium Value,55,478.19
cust_1752684409382_pinterest_0,2025-07-16,Pinterest,Traffic,291.68,Low Value,75,626.02
cust_1752770809382_googleads_0,2025-07-17,Google Ads,Video - YouTube,272.69,Medium Value,115,549.8
cust_1752770809382_googleads_1,2025-07-17,Google Ads,Video - YouTube,339.71,Low Value,115,1013.36
cust_1752770809382_googleads_2,2025-07-17,Google Ads,Video - YouTube,351.88,Medium Value,115,1008.26
cust_1752770809382_googleads_3,2025-07-17,Google Ads,Video - YouTube,239.51,SMB,115,661.88
cust_1752770809382_googleads_0,2025-07-17,Google Ads,Search - Generic,174.53,Low Value,123,668.72
cust_1752770809382_googleads_1,2025-07-17,Google Ads,Search - Generic,172.02,Medium Value,123,481.25
cust_1752770809382_googleads_2,2025-07-17,Google Ads,Search - Generic,172.99,Medium Value,123,304.67
cust_1752770809382_facebook_0,2025-07-17,Facebook,Video Views,172.16,High Value,141,641.83
cust_1752770809382_facebook_0,2025-07-17,Facebook,Video Views,178.18,SMB,115,618.61
cust_1752770809382_facebook_0,2025-07-17,Facebook,Remarketing,199.04,High Value,83.5,263.85
cust_1752770809382_facebook_1,2025-07-17,Facebook,Remarketing,191.42,Low Value,83.5,565.29
cust_1752770809382_facebook_0,2025-07-17,Facebook,Video Views,181.08,Enterprise,116,439.39
cust_1752770809382_linkedin_0,2025-07-17,LinkedIn,Dynamic Ads,322.15,Medium Value,187,1023.53
cust_1752770809382_linkedin_0,2025-07-17,LinkedIn,Text Ads,205.82,High Value,164,749.32
cust_1752770809382_linkedin_0,2025-07-17,LinkedIn,Message Ads,352.05,Medium Value,180,815.6
cust_1752770809382_tiktok_0,2025-07-17,TikTok,Video Views,288.55,Enterprise,54,636.5
cust_1752770809382_tiktok_0,2025-07-17,TikTok,Reach,224.77,Low Value,95,1019.84
cust_1752770809382_tiktok_0,2025-07-17,TikTok,Reach,246.88,Medium Value,81,316.68
cust_1752770809382_pinterest_0,2025-07-17,Pinterest,Traffic,166.12,Enterprise,68,406.01
cust_1752770809382_pinterest_1,2025-07-17,Pinterest,Traffic,180.66,Low Value,68,589.75
cust_1752770809382_pinterest_0,2025-07-17,Pinterest,Traffic,385.63,Low Value,93,907.68
cust_1752857209382_googleads_0,2025-07-18,Google Ads,Display - Remarketing,163.31,Medium Value,73,355.23
cust_1752857209382_googleads_1,2025-07-18,Google Ads,Display - Remarketing,177.03,Medium Value,73,343.15
cust_1752857209382_googleads_2,2025-07-18,Google Ads,Display - Remarketing,104.23,Low Value,73,256.79
cust_1752857209382_googleads_3,2025-07-18,Google Ads,Display - Remarketing,104.08,High Value,73,458.32
cust_1752857209382_googleads_4,2025-07-18,Google Ads,Display - Remarketing,121.94,Low Value,73,312.82
cust_1752857209382_googleads_5,2025-07-18,Google Ads,Display - Remarketing,124.4,Medium Value,73,245.38
cust_1752857209382_googleads_0,2025-07-18,Google Ads,Shopping,293.96,Medium Value,98,418.89
cust_1752857209382_googleads_1,2025-07-18,Google Ads,Shopping,266.03,Medium Value,98,478.69
cust_1752857209382_googleads_2,2025-07-18,Google Ads,Shopping,222.06,SMB,98,767.13
cust_1752857209382_googleads_0,2025-07-18,Google Ads,Search - Brand,129.62,Medium Value,85.75,541.12
cust_1752857209382_googleads_1,2025-07-18,Google Ads,Search - Brand,144.43,Medium Value,85.75,583.37
cust_1752857209382_googleads_2,2025-07-18,Google Ads,Search - Brand,202.34,Low Value,85.75,337.47
cust_1752857209382_googleads_3,2025-07-18,Google Ads,Search - Brand,139.43,Medium Value,85.75,407
cust_1752857209382_facebook_0,2025-07-18,Facebook,Traffic,254.12,Low Value,214,465.38
cust_1752857209382_facebook_0,2025-07-18,Facebook,Lead Generation,180.33,Low Value,159,532.17
cust_1752857209382_facebook_0,2025-07-18,Facebook,Video Views,113.22,Enterprise,148,424.58
cust_1752857209382_linkedin_0,2025-07-18,LinkedIn,Message Ads,167.58,Low Value,108,256.28
cust_1752857209382_linkedin_0,2025-07-18,LinkedIn,Text Ads,386.66,Medium Value,167,658.36
cust_1752857209382_linkedin_0,2025-07-18,LinkedIn,Text Ads,273.8,Low Value,175,657.54
cust_1752857209382_linkedin_0,2025-07-18,LinkedIn,Dynamic Ads,267.47,SMB,183,416.21
cust_1752857209382_tiktok_0,2025-07-18,TikTok,Conversions,278.01,High Value,97,507.04
cust_1752857209382_tiktok_0,2025-07-18,TikTok,Reach,310.47,High Value,67,724.12
cust_1752857209382_tiktok_0,2025-07-18,TikTok,Reach,142.5,Low Value,72,292.95
cust_1752857209382_tiktok_0,2025-07-18,TikTok,Reach,147.94,Low Value,97,489.92
cust_1752857209382_pinterest_0,2025-07-18,Pinterest,App Install,342.37,Low Value,104,927.92
cust_1752857209382_pinterest_0,2025-07-18,Pinterest,Conversions,165.83,High Value,105,471.47
cust_1752943609382_googleads_0,2025-07-19,Google Ads,Search - Brand,142.74,Medium Value,88.5,369.2
cust_1752943609382_googleads_1,2025-07-19,Google Ads,Search - Brand,182.57,SMB,88.5,360.3
cust_1752943609382_googleads_0,2025-07-19,Google Ads,Search - Brand,254.86,Enterprise,104.5,454.49
cust_1752943609382_googleads_1,2025-07-19,Google Ads,Search - Brand,249.87,Low Value,104.5,857.77
cust_1752943609382_googleads_0,2025-07-19,Google Ads,Shopping,329.26,Low Value,64.5,565.13
cust_1752943609382_googleads_1,2025-07-19,Google Ads,Shopping,259.58,Low Value,64.5,852.67
cust_1752943609382_googleads_0,2025-07-19,Google Ads,Search - Brand,148.44,Medium Value,90,302.11
cust_1752943609382_googleads_1,2025-07-19,Google Ads,Search - Brand,227.33,SMB,90,490.47
cust_1752943609382_facebook_0,2025-07-19,Facebook,Video Views,288.32,Medium Value,76,578.77
cust_1752943609382_facebook_0,2025-07-19,Facebook,Traffic,261.57,Medium Value,91,502.49
cust_1752943609382_facebook_0,2025-07-19,Facebook,Video Views,93.77,Medium Value,78,195.11
cust_1752943609382_facebook_0,2025-07-19,Facebook,Remarketing,197.97,Low Value,68,506.75
cust_1752943609382_linkedin_0,2025-07-19,LinkedIn,Dynamic Ads,125.25,Medium Value,237,287.01
cust_1752943609382_tiktok_0,2025-07-19,TikTok,Video Views,227.33,High Value,74,464.8
cust_1752943609382_tiktok_0,2025-07-19,TikTok,Conversions,185.44,Medium Value,73,508.04
cust_1752943609382_tiktok_0,2025-07-19,TikTok,Reach,378.18,SMB,60,757.61
cust_1752943609382_pinterest_0,2025-07-19,Pinterest,App Install,228.12,Low Value,54,855.96
cust_1753030009382_googleads_0,2025-07-20,Google Ads,Shopping,151.88,Low Value,92,252.66
cust_1753030009382_googleads_1,2025-07-20,Google Ads,Shopping,131.22,Medium Value,92,473.45
cust_1753030009382_googleads_0,2025-07-20,Google Ads,Shopping,226.23,Low Value,93.67,467.26
cust_1753030009382_googleads_1,2025-07-20,Google Ads,Shopping,241.87,High Value,93.67,337.35
cust_1753030009382_googleads_2,2025-07-20,Google Ads,Shopping,158.88,Medium Value,93.67,652.39
cust_1753030009382_googleads_0,2025-07-20,Google Ads,Display - Remarketing,115.21,Medium Value,110.5,458.17
cust_1753030009382_googleads_1,2025-07-20,Google Ads,Display - Remarketing,186.87,Medium Value,110.5,410.91
cust_1753030009382_facebook_0,2025-07-20,Facebook,Lead Generation,335.72,Medium Value,156,1030.33
cust_1753030009382_facebook_0,2025-07-20,Facebook,Conversions,141.47,Medium Value,128,574.6
cust_1753030009382_facebook_0,2025-07-20,Facebook,Conversions,109.68,Low Value,137,482.84
cust_1753030009382_linkedin_0,2025-07-20,LinkedIn,Dynamic Ads,323.61,Medium Value,195,1065.94
cust_1753030009382_linkedin_0,2025-07-20,LinkedIn,Event Ads,167.02,Medium Value,168,327.65
cust_1753030009382_tiktok_0,2025-07-20,TikTok,Video Views,216.33,Medium Value,73,527.69
cust_1753030009382_tiktok_0,2025-07-20,TikTok,Reach,121.6,Low Value,59,296.11
cust_1753030009382_tiktok_0,2025-07-20,TikTok,App Install,102.49,Low Value,80,306.85
cust_1753116409382_googleads_0,2025-07-21,Google Ads,Shopping,155.29,SMB,78.67,321.28
cust_1753116409382_googleads_1,2025-07-21,Google Ads,Shopping,184.91,Medium Value,78.67,268.88
cust_1753116409382_googleads_2,2025-07-21,Google Ads,Shopping,127.72,High Value,78.67,499.1
cust_1753116409382_googleads_0,2025-07-21,Google Ads,Video - YouTube,205.15,Low Value,66,760
cust_1753116409382_googleads_1,2025-07-21,Google Ads,Video - YouTube,210.07,Medium Value,66,509.42
cust_1753116409382_googleads_2,2025-07-21,Google Ads,Video - YouTube,299.34,Medium Value,66,546.08
cust_1753116409382_googleads_3,2025-07-21,Google Ads,Video - YouTube,239.35,Low Value,66,916.5
cust_1753116409382_googleads_4,2025-07-21,Google Ads,Video - YouTube,222.45,SMB,66,571.14
cust_1753116409382_googleads_0,2025-07-21,Google Ads,Shopping,149.65,Low Value,64.83,697.52
cust_1753116409382_googleads_1,2025-07-21,Google Ads,Shopping,162.23,High Value,64.83,498.51
cust_1753116409382_googleads_2,2025-07-21,Google Ads,Shopping,229.69,Low Value,64.83,720.91
cust_1753116409382_googleads_3,2025-07-21,Google Ads,Shopping,193.17,High Value,64.83,552.36
cust_1753116409382_googleads_4,2025-07-21,Google Ads,Shopping,217.7,Medium Value,64.83,676.3
cust_1753116409382_googleads_5,2025-07-21,Google Ads,Shopping,212.21,Enterprise,64.83,313.33
cust_1753116409382_facebook_0,2025-07-21,Facebook,Video Views,166.44,Medium Value,219,601.42
cust_1753116409382_facebook_0,2025-07-21,Facebook,Remarketing,239.24,High Value,150,446.09
cust_1753116409382_facebook_1,2025-07-21,Facebook,Remarketing,364.56,Medium Value,150,436.49
cust_1753116409382_linkedin_0,2025-07-21,LinkedIn,Dynamic Ads,289.93,Medium Value,349,820.6
cust_1753116409382_linkedin_0,2025-07-21,LinkedIn,Dynamic Ads,401.85,Low Value,274,706.11
cust_1753116409382_tiktok_0,2025-07-21,TikTok,App Install,185.94,Medium Value,100,481.72
cust_1753116409382_tiktok_0,2025-07-21,TikTok,Conversions,338.13,Low Value,80,444.98
cust_1753116409382_tiktok_0,2025-07-21,TikTok,Traffic,160.41,Low Value,94,332.49
cust_1753116409382_pinterest_0,2025-07-21,Pinterest,App Install,122.52,High Value,105,344.12
cust_1753116409382_pinterest_0,2025-07-21,Pinterest,Video Views,203.61,SMB,65,616.53
cust_1753202809382_googleads_0,2025-07-22,Google Ads,Shopping,173.19,Medium Value,76.33,291.21
cust_1753202809382_googleads_1,2025-07-22,Google Ads,Shopping,125.88,High Value,76.33,357.14
cust_1753202809382_googleads_2,2025-07-22,Google Ads,Shopping,176.13,Low Value,76.33,470.74
cust_1753202809382_googleads_0,2025-07-22,Google Ads,Search - Brand,139.99,Enterprise,114.5,413.01
cust_1753202809382_googleads_1,2025-07-22,Google Ads,Search - Brand,174.65,Enterprise,114.5,274
cust_1753202809382_googleads_0,2025-07-22,Google Ads,Shopping,385.78,Low Value,100.5,654.22
cust_1753202809382_googleads_1,2025-07-22,Google Ads,Shopping,313.76,Enterprise,100.5,1000.13
cust_1753202809382_googleads_0,2025-07-22,Google Ads,Search - Brand,149.92,High Value,94.33,380.14
cust_1753202809382_googleads_1,2025-07-22,Google Ads,Search - Brand,156.29,Medium Value,94.33,314.12
cust_1753202809382_googleads_2,2025-07-22,Google Ads,Search - Brand,154.71,Low Value,94.33,256.05
cust_1753202809382_facebook_0,2025-07-22,Facebook,Traffic,135.82,SMB,92.5,481.23
cust_1753202809382_facebook_1,2025-07-22,Facebook,Traffic,136.15,High Value,92.5,578.25
cust_1753202809382_facebook_0,2025-07-22,Facebook,Conversions,107.17,Low Value,91,396.22
cust_1753202809382_facebook_0,2025-07-22,Facebook,Lead Generation,246.76,Medium Value,182,456.3
cust_1753202809382_facebook_0,2025-07-22,Facebook,Video Views,161.44,Enterprise,104,492.83
cust_1753202809382_linkedin_0,2025-07-22,LinkedIn,Text Ads,121.73,Low Value,103,476.41
cust_1753202809382_linkedin_0,2025-07-22,LinkedIn,Sponsored Content,224.72,Medium Value,158,654.45
cust_1753202809382_linkedin_0,2025-07-22,LinkedIn,Message Ads,336.91,Low Value,172,742.94
cust_1753202809382_tiktok_0,2025-07-22,TikTok,Video Views,118.7,Medium Value,71,450.89
cust_1753202809382_tiktok_1,2025-07-22,TikTok,Video Views,178.51,Medium Value,71,371
cust_1753202809382_tiktok_0,2025-07-22,TikTok,Traffic,175.54,SMB,85,557.08
cust_1753202809382_tiktok_1,2025-07-22,TikTok,Traffic,258.47,Low Value,85,436.95
cust_1753202809382_pinterest_0,2025-07-22,Pinterest,App Install,107.15,Low Value,79,408.49
cust_1753202809382_pinterest_0,2025-07-22,Pinterest,Traffic,122.15,Medium Value,55,589.44
cust_1753202809382_pinterest_0,2025-07-22,Pinterest,Traffic,214.35,Enterprise,89,289.05
cust_1753289209382_googleads_0,2025-07-23,Google Ads,Video - YouTube,340.74,High Value,73,494.69
cust_1753289209382_googleads_1,2025-07-23,Google Ads,Video - YouTube,385.4,Medium Value,73,495.17
cust_1753289209382_googleads_2,2025-07-23,Google Ads,Video - YouTube,346.07,SMB,73,868.95
cust_1753289209382_googleads_0,2025-07-23,Google Ads,Video - YouTube,354.32,High Value,135,717.82
cust_1753289209382_googleads_1,2025-07-23,Google Ads,Video - YouTube,209.23,Medium Value,135,891.59
cust_1753289209382_googleads_2,2025-07-23,Google Ads,Video - YouTube,284.15,Medium Value,135,441.22
cust_1753289209382_googleads_0,2025-07-23,Google Ads,Search - Brand,150.98,Low Value,108.5,558.17
cust_1753289209382_googleads_1,2025-07-23,Google Ads,Search - Brand,153.05,Medium Value,108.5,407.95
cust_1753289209382_facebook_0,2025-07-23,Facebook,Conversions,150.08,High Value,119,455.02
cust_1753289209382_facebook_0,2025-07-23,Facebook,Traffic,339.12,Medium Value,206,784.26
cust_1753289209382_facebook_0,2025-07-23,Facebook,Lead Generation,253.78,Low Value,80.5,821
cust_1753289209382_facebook_1,2025-07-23,Facebook,Lead Generation,208.87,Low Value,80.5,581.44
cust_1753289209382_linkedin_0,2025-07-23,LinkedIn,Text Ads,237.82,High Value,162,508.37
cust_1753289209382_linkedin_0,2025-07-23,LinkedIn,Message Ads,147.51,Medium Value,165,374
cust_1753289209382_linkedin_0,2025-07-23,LinkedIn,Event Ads,202.25,Medium Value,138,370.57
cust_1753289209382_tiktok_0,2025-07-23,TikTok,Reach,316.19,High Value,72,629.1
cust_1753289209382_tiktok_0,2025-07-23,TikTok,Reach,210.93,High Value,88,603.56
cust_1753289209382_tiktok_0,2025-07-23,TikTok,App Install,200.99,SMB,85,494.09
cust_1753289209382_tiktok_0,2025-07-23,TikTok,Traffic,342.03,Medium Value,63,1068.49
cust_1753289209382_pinterest_0,2025-07-23,Pinterest,App Install,186.95,Medium Value,71,361.67
cust_1753289209382_pinterest_0,2025-07-23,Pinterest,Brand Awareness,317.21,Enterprise,52,557.76
cust_1753289209382_pinterest_0,2025-07-23,Pinterest,Brand Awareness,245.62,Low Value,56,624.97
cust_1753289209382_pinterest_0,2025-07-23,Pinterest,App Install,147.23,High Value,69,282.77
cust_1753375609382_googleads_0,2025-07-24,Google Ads,Video - YouTube,242.41,High Value,111.6,713.62
cust_1753375609382_googleads_1,2025-07-24,Google Ads,Video - YouTube,207.05,Low Value,111.6,772.73
cust_1753375609382_googleads_2,2025-07-24,Google Ads,Video - YouTube,181.44,SMB,111.6,369.27
cust_1753375609382_googleads_3,2025-07-24,Google Ads,Video - YouTube,290.87,Medium Value,111.6,614.45
cust_1753375609382_googleads_4,2025-07-24,Google Ads,Video - YouTube,221.59,Low Value,111.6,626.08
cust_1753375609382_googleads_0,2025-07-24,Google Ads,Search - Brand,147.54,High Value,62.22,261.31
cust_1753375609382_googleads_1,2025-07-24,Google Ads,Search - Brand,173.35,Low Value,62.22,224.27
cust_1753375609382_googleads_2,2025-07-24,Google Ads,Search - Brand,152.94,High Value,62.22,435.75
cust_1753375609382_googleads_3,2025-07-24,Google Ads,Search - Brand,160.82,Medium Value,62.22,454.38
cust_1753375609382_googleads_4,2025-07-24,Google Ads,Search - Brand,164.31,High Value,62.22,417.2
cust_1753375609382_googleads_5,2025-07-24,Google Ads,Search - Brand,138.81,High Value,62.22,385.47
cust_1753375609382_googleads_6,2025-07-24,Google Ads,Search - Brand,142.5,High Value,62.22,466.28
cust_1753375609382_googleads_7,2025-07-24,Google Ads,Search - Brand,126.33,Medium Value,62.22,252.77
cust_1753375609382_googleads_8,2025-07-24,Google Ads,Search - Brand,116.77,Enterprise,62.22,390.45
